timestamp,load_pu,ambient_temp_c,oil_temp_top_c,oil_temp_bottom_c,winding_hotspot_c,voltage_hv_kv,voltage_lv_kv,current_hv_a,current_lv_a,h2_ppm,ch4_ppm,c2h2_ppm,c2h4_ppm,c2h6_ppm,co_ppm,co2_ppm,vibration_rms_mm_s,partial_discharge_pc,oltc_position,fault_label
2026-01-11 23:00:00,0.386,11.87,20.16,16.84,22.59,131.864,33.22,42.25,167.72,25.31,19.93,0.92,16.99,12.26,385.92,3596.59,1.07,41.1,7,0
2026-01-12 00:00:00,0.4659,12.28,23.47,19.0,28.44,132.769,33.455,50.65,200.99,34.13,21.1,0.6,16.71,13.61,396.34,3389.1,1.281,30.8,7,0
2026-01-12 01:00:00,0.4614,10.08,21.11,16.7,24.71,132.934,33.38,50.1,199.5,32.9,19.71,0.92,14.51,12.07,404.66,3526.18,1.223,156.5,7,0
2026-01-12 02:00:00,0.4609,8.22,19.22,14.82,23.15,131.193,32.998,50.71,201.62,29.11,22.1,0.91,16.06,12.94,404.67,3438.73,1.463,43.4,7,0
2026-01-12 03:00:00,0.4727,7.25,18.71,14.13,21.91,131.863,33.821,51.75,201.75,29.85,18.66,1.03,16.39,10.22,392.26,3659.71,1.293,19.3,7,0
2026-01-12 04:00:00,0.4831,5.25,17.12,12.37,19.99,132.554,33.357,52.61,209.05,34.26,16.7,0.99,14.75,14.12,408.45,3493.19,1.402,85.8,7,0
2026-01-12 05:00:00,0.467,7.4,18.64,14.14,21.86,133.242,33.143,50.59,203.38,24.17,21.37,1.32,12.81,10.87,421.94,3456.74,1.227,126.1,7,0
2026-01-12 06:00:00,0.5189,4.52,17.82,12.5,24.15,133.176,32.737,56.24,228.78,31.42,18.02,1.18,13.79,13.39,384.33,3523.61,1.524,12.2,7,0
2026-01-12 07:00:00,0.5877,4.76,21.0,14.5,27.38,131.475,32.596,64.52,260.23,33.36,17.82,0.98,14.28,12.43,392.98,3517.43,1.242,8.1,7,0
2026-01-12 08:00:00,0.5451,3.41,17.8,12.05,23.07,132.842,32.619,59.23,241.2,29.82,22.59,0.9,15.09,12.24,398.67,3471.27,1.848,21.4,7,0
2026-01-12 09:00:00,0.6046,3.07,20.05,13.26,25.49,132.039,32.754,66.09,266.42,32.03,22.0,0.99,18.23,13.17,410.75,3549.18,1.728,103.5,7,0
2026-01-12 10:00:00,0.6064,4.38,21.45,14.62,28.43,132.689,33.364,65.96,262.33,30.39,19.38,1.0,16.86,8.82,400.75,3622.5,1.875,7.2,7,0
2026-01-12 11:00:00,0.6502,6.51,25.6,17.96,31.7,132.52,33.129,70.82,283.28,27.73,13.97,1.76,13.41,11.17,398.34,3575.13,1.616,22.0,7,0
2026-01-12 12:00:00,0.6452,5.93,24.78,17.24,30.6,131.166,32.838,71.0,283.59,27.66,21.13,0.57,18.71,13.15,377.01,3489.76,1.756,65.3,7,0
2026-01-12 13:00:00,0.7046,6.78,28.48,19.8,36.48,132.363,32.964,76.83,308.51,32.22,21.39,0.73,14.88,14.91,383.26,3643.81,1.686,18.8,7,0
2026-01-12 14:00:00,0.672,9.1,29.22,21.18,38.47,132.664,32.932,73.12,294.55,28.18,21.1,0.68,16.39,11.99,403.14,3540.24,1.385,0.7,7,0
2026-01-12 15:00:00,0.6075,10.74,27.86,21.01,35.65,131.987,33.211,66.44,264.02,25.51,21.0,1.08,13.16,8.37,392.54,3413.86,1.448,0.6,7,0
2026-01-12 16:00:00,0.6511,13.09,32.22,24.57,39.06,131.837,32.768,71.28,286.8,30.45,19.7,1.07,14.14,11.56,395.12,3506.07,1.589,70.7,7,0
2026-01-12 17:00:00,0.587,12.84,29.04,22.56,34.36,130.963,33.092,64.7,256.04,28.54,19.24,0.83,17.12,11.94,399.32,3484.34,1.666,35.3,7,0
2026-01-12 18:00:00,0.5688,13.92,29.33,23.17,33.52,132.451,33.079,61.99,248.2,26.49,17.85,1.27,13.28,13.7,435.38,3458.37,1.483,80.0,7,0
2026-01-12 19:00:00,0.5697,14.5,29.94,23.76,35.52,132.138,32.776,62.23,250.87,30.3,18.67,1.12,15.15,12.1,392.79,3526.83,1.568,3.5,7,0
2026-01-12 20:00:00,0.5196,12.8,26.13,20.79,30.85,131.391,33.419,57.08,224.42,32.39,20.71,1.29,15.98,10.12,421.06,3351.36,1.41,197.9,7,0
2026-01-12 21:00:00,0.537,12.81,26.87,21.25,32.4,131.785,32.922,58.82,235.45,30.14,20.74,1.37,13.0,13.48,419.96,3629.93,1.407,241.0,7,0
2026-01-12 22:00:00,0.4663,12.19,23.41,18.92,27.83,132.102,32.738,50.95,205.59,26.89,21.64,0.36,11.49,12.88,412.31,3550.64,1.212,24.1,7,0
2026-01-12 23:00:00,0.4551,11.15,21.93,17.62,25.3,131.631,33.225,49.9,197.7,31.53,17.25,1.21,16.86,10.98,387.54,3354.37,1.494,13.9,7,0
2026-01-13 00:00:00,0.4448,12.33,22.72,18.56,26.53,132.002,33.014,48.64,194.47,33.19,16.74,0.62,20.77,13.11,402.31,3549.69,1.349,22.3,7,0
2026-01-13 01:00:00,0.4441,10.61,20.98,16.84,23.78,130.845,33.108,48.99,193.62,36.72,19.3,1.08,15.96,11.21,394.4,3537.15,1.229,26.6,7,0
2026-01-13 02:00:00,0.4975,9.11,21.54,16.57,26.18,132.891,32.687,54.03,219.67,34.41,18.02,0.98,16.34,11.58,430.47,3618.91,1.36,160.7,7,0
2026-01-13 03:00:00,0.4934,5.14,17.41,12.51,21.15,132.011,33.214,53.94,214.39,27.07,20.44,1.0,13.27,11.24,406.41,3639.61,1.489,22.7,7,0
2026-01-13 04:00:00,0.5417,8.59,22.83,17.14,28.19,131.274,33.574,59.56,232.88,32.66,17.44,0.64,17.98,11.57,397.06,3653.09,1.571,6.8,7,0
2026-01-13 05:00:00,0.5791,4.6,20.46,14.11,26.46,130.377,32.667,64.11,255.89,30.85,22.42,1.31,14.29,13.39,427.03,3479.47,1.462,36.0,7,0
2026-01-13 06:00:00,0.5043,6.75,19.46,14.38,23.84,132.679,33.094,54.86,219.95,26.63,18.42,0.62,17.37,9.35,394.97,3544.96,1.612,67.3,7,0
2026-01-13 07:00:00,0.5632,2.75,17.92,11.85,23.95,132.368,32.793,61.41,247.9,30.94,23.25,1.23,16.26,13.69,408.53,3463.26,1.705,75.2,7,0
2026-01-13 08:00:00,0.5517,3.22,17.89,12.02,21.81,132.139,33.71,60.26,236.22,35.84,21.11,0.57,16.31,12.3,410.79,3579.97,1.433,112.9,7,0
2026-01-13 09:00:00,0.5878,2.0,18.24,11.74,23.26,132.57,33.327,63.99,254.56,33.67,17.95,1.0,16.23,11.45,405.46,3328.78,1.64,61.3,7,0
2026-01-13 10:00:00,0.6129,5.06,22.42,15.48,28.59,132.568,33.074,66.73,267.47,27.04,24.25,1.55,16.17,12.06,398.66,3399.66,1.406,26.6,7,0
2026-01-13 11:00:00,0.616,4.39,21.9,14.9,27.19,132.128,32.676,67.29,272.1,30.13,20.59,1.71,15.61,10.67,412.82,3466.99,1.313,123.1,7,0
2026-01-13 12:00:00,0.6261,5.46,23.42,16.24,29.76,131.832,32.74,68.55,276.04,31.56,20.4,0.52,16.98,9.58,390.81,3496.88,1.371,75.5,7,0
2026-01-13 13:00:00,0.6568,6.36,25.76,18.0,32.79,131.725,33.197,71.97,285.56,24.9,19.93,0.79,13.59,10.71,416.96,3514.78,1.399,21.2,7,0
2026-01-13 14:00:00,0.6212,9.81,27.55,20.45,35.15,132.278,32.64,67.78,274.69,25.0,21.0,0.85,14.56,9.19,396.03,3603.65,1.445,61.8,7,0
2026-01-13 15:00:00,0.673,11.04,31.2,23.13,39.01,132.922,32.649,73.08,297.51,30.55,21.11,1.68,17.98,10.0,420.32,3449.7,1.834,29.7,7,0
2026-01-13 16:00:00,0.6043,13.34,30.32,23.53,37.35,131.932,33.002,66.11,264.28,30.59,18.33,0.98,15.39,9.6,415.95,3398.33,1.424,35.7,7,0
2026-01-13 17:00:00,0.6954,11.88,33.13,24.63,41.59,132.974,33.035,75.48,303.83,24.57,19.64,1.33,14.39,13.87,408.5,3470.7,1.491,3.1,7,0
2026-01-13 18:00:00,0.5734,13.58,29.19,22.94,34.35,132.246,33.1,62.59,250.05,31.25,20.3,1.09,17.11,10.11,398.9,3453.22,1.51,1.0,7,0
2026-01-13 19:00:00,0.5633,12.57,27.74,21.67,33.24,132.251,32.884,61.47,247.23,33.35,21.23,0.64,16.72,11.97,416.8,3545.96,1.284,21.9,7,0
2026-01-13 20:00:00,0.4964,13.7,26.08,21.13,30.86,133.587,33.243,53.63,215.51,29.43,21.26,0.45,12.44,13.71,408.82,3623.71,1.47,49.4,7,0
2026-01-13 21:00:00,0.5623,13.34,28.47,22.42,34.8,133.091,32.772,60.98,247.64,30.26,20.39,0.82,16.5,13.31,352.01,3616.51,1.58,118.8,7,0
2026-01-13 22:00:00,0.524,13.83,27.34,21.93,31.9,133.108,33.165,56.82,228.03,31.8,18.96,1.7,15.32,11.59,387.99,3588.87,1.684,6.4,7,0
2026-01-13 23:00:00,0.4834,13.58,25.46,20.71,28.11,131.474,33.057,53.07,211.07,31.4,18.86,1.08,16.47,11.6,402.79,3456.15,1.639,31.5,7,0
2026-01-14 00:00:00,0.4249,12.61,22.27,18.4,23.97,133.447,33.159,45.96,184.97,25.08,17.68,1.32,15.06,12.3,404.45,3488.77,1.467,1.1,7,0
2026-01-14 01:00:00,0.4683,9.57,20.85,16.34,24.32,131.946,33.312,51.22,202.89,27.37,21.25,0.58,15.97,15.2,410.86,3535.68,1.401,15.8,7,0
2026-01-14 02:00:00,0.4317,10.11,20.02,16.06,21.32,131.85,32.88,47.26,189.51,28.9,18.83,0.91,11.38,12.65,423.49,3440.07,1.391,29.5,7,0
2026-01-14 03:00:00,0.5192,7.78,21.09,15.77,27.11,130.575,32.825,57.39,228.3,27.5,19.68,1.24,13.25,13.03,409.06,3447.52,1.521,166.4,7,0
2026-01-14 04:00:00,0.5155,6.29,19.45,14.19,24.45,132.215,32.554,56.28,228.56,34.49,20.54,0.68,16.52,15.43,368.99,3531.67,1.451,2.2,7,0
2026-01-14 05:00:00,0.5148,4.87,18.01,12.75,22.0,131.285,32.467,56.6,228.86,31.99,20.07,0.99,20.29,12.45,403.22,3392.56,1.444,12.6,7,0
2026-01-14 06:00:00,0.463,4.23,15.31,10.88,18.06,132.269,32.954,50.52,202.78,26.76,20.05,0.74,15.78,13.75,418.49,3589.13,1.291,27.8,7,0
2026-01-14 07:00:00,0.5324,6.03,19.89,14.35,25.53,131.233,32.972,58.56,233.08,29.44,18.25,1.25,13.66,12.75,401.93,3469.6,1.567,103.7,7,0
2026-01-14 08:00:00,0.6084,4.42,21.58,14.72,26.99,133.186,32.713,65.94,268.46,33.48,20.6,1.12,15.31,12.73,403.31,3544.96,1.549,5.2,7,0
2026-01-14 09:00:00,0.6483,4.46,23.46,15.86,29.79,132.364,32.77,70.7,285.56,28.15,19.44,1.21,13.26,10.59,392.84,3518.27,1.411,4.7,7,0
2026-01-14 10:00:00,0.6659,4.52,24.35,16.42,31.28,133.505,33.402,72.0,287.76,32.64,19.89,1.27,17.54,10.34,414.5,3602.06,1.756,17.3,7,0
2026-01-14 11:00:00,0.6008,8.03,24.84,18.12,31.07,131.325,33.231,66.03,260.94,34.24,22.38,0.94,15.14,11.26,394.96,3331.47,1.532,23.3,7,0
2026-01-14 12:00:00,0.6676,7.92,27.83,19.86,35.9,133.022,32.667,72.44,294.96,33.73,21.08,1.31,17.15,13.36,409.15,3602.56,1.32,75.8,7,0
2026-01-14 13:00:00,0.6924,7.1,28.2,19.76,37.31,130.81,32.883,76.4,303.92,30.63,18.92,0.83,14.74,13.28,406.69,3600.77,1.688,35.9,7,0
2026-01-14 14:00:00,0.6088,8.84,26.02,19.15,33.15,132.137,33.107,66.5,265.41,33.84,19.77,1.19,17.33,14.03,401.07,3524.23,1.403,14.7,7,0
2026-01-14 15:00:00,0.6483,10.2,29.19,21.59,36.34,131.583,32.835,71.11,284.99,28.52,23.26,0.41,11.8,12.02,407.52,3543.43,1.463,16.9,7,0
2026-01-14 16:00:00,0.6409,11.76,30.41,22.95,43.7,131.704,32.787,70.23,282.13,37.54,19.45,0.78,15.09,12.84,403.28,3549.44,1.492,37.7,7,0
2026-01-14 17:00:00,0.6029,11.95,28.86,22.1,34.5,131.659,32.911,66.1,264.42,30.81,20.14,1.7,16.12,12.85,419.42,3429.64,1.631,44.2,7,0
2026-01-14 18:00:00,0.5323,13.88,27.74,22.2,31.1,131.396,33.288,58.47,230.79,33.53,21.39,1.19,14.51,11.87,410.41,3506.06,1.457,94.3,7,0
2026-01-14 19:00:00,0.5522,15.4,30.09,24.21,34.74,131.169,33.312,60.76,239.25,29.0,20.5,1.19,15.76,11.55,415.86,3572.94,1.569,23.4,7,0
2026-01-14 20:00:00,0.5262,12.8,26.41,20.96,30.47,131.708,32.806,57.67,231.53,31.59,19.32,0.76,15.73,9.81,388.8,3358.73,1.227,27.7,7,0
2026-01-14 21:00:00,0.5075,12.82,25.65,20.52,29.53,132.077,33.122,55.46,221.16,31.72,18.58,0.68,17.14,11.8,387.86,3539.42,1.288,38.4,7,0
2026-01-14 22:00:00,0.4743,12.96,24.48,19.88,27.54,132.768,32.998,51.57,207.47,27.3,20.04,0.93,16.29,11.88,401.2,3508.7,1.442,44.2,7,0
2026-01-14 23:00:00,0.462,12.21,23.26,18.84,26.52,132.195,32.734,50.45,203.73,27.21,21.38,0.98,15.83,13.73,411.5,3551.93,1.322,64.2,7,0
2026-01-15 00:00:00,0.465,13.7,24.86,20.4,29.03,132.77,32.922,50.55,203.86,29.47,22.71,1.58,16.8,13.88,408.23,3399.99,1.402,19.4,7,0
2026-01-15 01:00:00,0.476,11.5,23.09,18.45,28.31,131.024,32.666,52.44,210.34,33.4,17.13,1.31,12.34,12.25,388.99,3442.25,1.55,48.4,7,0
2026-01-15 02:00:00,0.457,10.15,21.01,16.66,23.18,131.714,33.307,50.08,198.06,24.59,23.59,1.04,13.54,15.13,411.97,3390.05,1.308,40.6,7,0
2026-01-15 03:00:00,0.4639,7.65,18.76,14.32,21.39,132.469,33.41,50.54,200.4,29.0,19.49,1.02,12.27,12.32,390.84,3389.19,1.322,17.3,7,0
2026-01-15 04:00:00,0.4948,6.42,18.75,13.82,22.28,132.227,32.892,54.02,217.14,34.02,21.92,1.23,16.14,13.58,410.37,3568.22,1.464,213.3,7,0
2026-01-15 05:00:00,0.4551,4.22,15.0,10.69,19.14,131.432,32.829,49.98,200.11,26.39,18.59,0.61,15.87,11.88,404.56,3454.63,1.109,38.1,7,0
2026-01-15 06:00:00,0.5512,5.66,20.31,14.45,25.31,132.616,33.278,59.99,239.07,33.85,16.84,0.43,17.81,10.32,396.88,3448.75,1.627,0.2,7,0
2026-01-15 07:00:00,0.5628,4.87,20.01,13.95,24.82,131.649,33.321,61.7,243.77,26.7,17.44,1.23,15.75,11.39,392.22,3588.99,1.501,8.6,7,0
2026-01-15 08:00:00,0.5898,5.49,21.82,15.29,28.31,131.487,32.706,64.75,260.31,27.34,19.4,1.03,13.78,14.24,402.26,3474.27,1.509,139.5,7,0
2026-01-15 09:00:00,0.6416,4.16,22.84,15.37,30.61,132.321,32.961,69.99,280.96,29.65,21.11,0.61,15.31,11.64,401.51,3578.85,1.44,60.5,7,0
2026-01-15 10:00:00,0.5749,4.73,20.4,14.14,26.01,132.004,32.984,62.86,251.57,35.71,20.13,0.38,11.29,11.33,384.56,3417.8,1.591,6.3,7,0
2026-01-15 11:00:00,0.5902,5.84,22.18,15.64,27.45,131.655,32.797,64.7,259.73,28.17,19.57,1.27,14.23,12.03,409.29,3474.05,1.471,93.8,7,0
2026-01-15 12:00:00,0.6676,7.6,27.5,19.54,35.29,131.632,33.102,73.2,291.09,24.89,22.3,0.85,10.35,11.45,417.61,3429.3,1.718,64.8,7,0
2026-01-15 13:00:00,0.6626,6.44,26.11,18.24,33.38,131.294,32.815,72.84,291.42,25.88,20.07,1.12,15.7,13.82,413.17,3545.58,1.275,40.4,7,0
2026-01-15 14:00:00,0.6645,9.94,29.7,21.8,37.01,131.739,32.857,72.8,291.89,32.88,20.63,0.93,14.49,14.86,404.99,3485.2,1.542,9.4,7,0
2026-01-15 15:00:00,0.6355,10.48,28.88,21.52,35.33,132.726,32.973,69.11,278.19,26.02,26.29,0.99,14.78,12.04,393.51,3560.24,1.524,229.7,7,0
2026-01-15 16:00:00,0.6534,10.65,29.88,22.19,37.88,132.161,32.607,71.36,289.24,33.65,20.05,0.83,13.18,12.84,402.2,3513.98,1.573,65.9,7,0
2026-01-15 17:00:00,0.6407,10.66,29.3,21.84,36.48,132.633,32.457,69.73,284.94,30.3,18.67,0.98,13.71,13.49,398.29,3346.08,1.731,56.7,7,0
2026-01-15 18:00:00,0.6032,13.4,30.32,23.55,37.33,132.341,33.242,65.78,261.89,29.99,21.03,1.18,16.43,12.2,402.13,3480.63,1.297,2.4,7,0
2026-01-15 19:00:00,0.5549,15.48,30.29,24.37,36.6,131.596,32.805,60.87,244.17,30.98,21.53,0.92,12.17,10.72,414.31,3378.93,1.268,22.6,7,0
2026-01-15 20:00:00,0.4737,15.88,27.37,22.78,31.56,130.912,33.564,52.22,203.69,27.69,20.67,0.9,16.06,11.42,398.64,3529.48,1.384,14.0,7,0
2026-01-15 21:00:00,0.5358,14.39,28.39,22.79,32.87,131.388,33.521,58.87,230.73,30.5,20.38,1.19,13.42,12.65,372.7,3546.18,1.184,33.9,7,0
2026-01-15 22:00:00,0.5287,15.5,29.2,23.72,34.79,131.557,32.866,58.01,232.19,26.51,23.03,1.21,11.68,12.62,412.26,3554.48,1.81,8.7,7,0
2026-01-15 23:00:00,0.4955,12.7,25.05,20.11,29.6,131.506,33.618,54.39,212.74,34.13,22.78,0.66,17.5,9.34,406.22,3491.94,1.588,51.0,7,0
2026-01-16 00:00:00,0.4406,12.75,22.99,18.89,28.37,132.647,33.248,47.94,191.28,27.01,19.83,1.0,17.7,11.38,402.51,3371.2,1.498,71.8,7,0
2026-01-16 01:00:00,0.4838,10.14,22.03,17.27,26.26,132.641,32.83,52.65,212.71,31.4,18.78,0.85,13.97,10.93,382.65,3518.53,1.559,32.2,7,0
2026-01-16 02:00:00,0.4928,8.78,21.03,16.13,25.72,133.46,32.318,53.3,220.1,26.98,20.92,1.01,13.95,13.36,387.78,3534.34,1.637,116.2,7,0
2026-01-16 03:00:00,0.5238,7.32,20.83,15.43,25.72,131.496,33.182,57.49,227.83,28.49,18.77,1.43,14.54,10.99,389.53,3487.17,1.37,121.5,7,0
2026-01-16 04:00:00,0.4666,4.74,15.96,11.47,19.58,133.054,33.008,50.62,204.04,28.97,21.84,1.11,13.42,11.34,391.51,3508.61,1.379,25.7,7,0
2026-01-16 05:00:00,0.5068,7.05,19.86,14.73,24.02,133.05,33.114,54.98,220.91,39.03,20.91,1.65,13.78,11.29,392.91,3350.74,1.505,21.3,7,0
2026-01-16 06:00:00,0.5601,4.32,19.36,13.34,24.93,131.847,32.94,61.32,245.44,30.05,25.41,1.07,15.94,13.22,382.54,3507.07,1.404,14.3,7,0
2026-01-16 07:00:00,0.5653,3.67,18.92,12.82,24.77,132.313,32.698,61.67,249.55,27.62,23.01,0.95,19.19,13.49,432.54,3493.1,1.344,6.7,7,0
2026-01-16 08:00:00,0.556,3.12,17.97,12.03,24.15,132.819,32.887,60.42,244.0,28.75,17.91,1.0,14.33,12.77,422.8,3404.75,1.399,85.6,7,0
2026-01-16 09:00:00,0.626,4.26,22.22,15.04,29.13,131.961,33.187,68.48,272.28,25.57,19.03,1.05,17.09,13.69,404.42,3544.04,1.57,31.6,7,0
2026-01-16 10:00:00,0.6517,6.73,25.88,18.22,32.73,131.91,32.906,71.31,285.84,29.6,16.24,1.1,15.75,13.89,399.76,3462.23,1.663,44.3,7,0
2026-01-16 11:00:00,0.6528,7.85,27.06,19.38,34.05,131.586,32.905,71.61,286.37,35.64,15.79,0.71,11.7,9.32,427.66,3520.11,1.336,65.1,7,0
2026-01-16 12:00:00,0.6668,5.14,25.0,17.06,31.5,130.442,32.599,73.78,295.23,31.1,20.29,0.93,15.0,12.92,424.62,3540.82,1.505,6.0,7,0
2026-01-16 13:00:00,0.6558,7.65,27.0,19.26,35.64,132.047,33.024,71.69,286.65,32.8,17.68,0.79,14.74,11.48,389.17,3528.08,1.52,0.9,7,0
2026-01-16 14:00:00,0.7045,8.26,29.96,21.28,37.97,131.531,32.706,77.31,310.92,27.36,23.35,1.31,17.97,10.15,403.98,3394.52,1.344,0.5,7,0
2026-01-16 15:00:00,0.6232,11.58,29.41,22.28,36.79,131.29,33.242,68.51,270.58,29.48,22.38,0.43,18.05,11.55,397.53,3471.05,1.579,17.0,7,0
2026-01-16 16:00:00,0.6167,12.08,29.62,22.6,36.3,132.279,32.806,67.29,271.32,30.7,19.52,1.05,15.8,13.13,396.23,3672.14,1.492,26.3,7,0
2026-01-16 17:00:00,0.6139,12.2,29.6,22.64,36.25,131.042,32.922,67.62,269.16,27.91,19.41,0.55,17.47,14.22,397.79,3613.43,1.366,1.3,7,0
2026-01-16 18:00:00,0.6158,13.7,31.2,24.2,37.55,132.532,33.571,67.07,264.78,31.29,23.04,1.13,14.75,10.02,398.98,3568.55,1.436,5.8,7,0
2026-01-16 19:00:00,0.5187,13.65,26.94,21.62,30.88,132.319,32.919,56.58,227.42,31.94,23.5,0.88,17.28,12.96,403.43,3523.73,1.54,18.6,7,0
2026-01-16 20:00:00,0.4984,15.91,28.38,23.39,31.83,131.736,32.884,54.61,218.77,31.72,18.2,0.46,15.25,14.98,403.51,3422.74,1.596,51.9,7,0
2026-01-16 21:00:00,0.4525,14.67,25.36,21.08,30.22,131.958,33.155,49.49,196.98,29.64,17.94,1.29,17.24,14.78,421.84,3488.81,1.477,10.6,7,0
2026-01-16 22:00:00,0.4939,14.3,26.59,21.67,30.82,131.214,32.529,54.33,219.14,33.36,19.46,0.25,17.44,6.85,388.17,3468.0,1.733,17.9,7,0
2026-01-16 23:00:00,0.4434,10.16,20.51,16.37,24.75,132.495,33.33,48.31,192.04,29.32,20.93,1.0,16.48,15.3,414.77,3495.02,1.589,17.2,7,0
2026-01-17 00:00:00,0.3861,11.82,20.11,16.8,23.76,132.124,33.262,42.18,167.55,29.04,19.04,1.21,13.56,13.48,384.14,3386.07,1.476,46.4,7,0
2026-01-17 01:00:00,0.4146,12.77,22.06,18.34,24.65,132.173,33.138,45.28,180.58,34.41,20.97,1.42,14.2,8.57,403.82,3578.15,1.302,16.9,7,0
2026-01-17 02:00:00,0.3784,10.72,18.74,15.53,21.52,132.331,32.108,41.27,170.11,26.77,23.97,0.52,16.55,10.89,415.92,3286.88,1.559,14.3,7,0
2026-01-17 03:00:00,0.4131,6.25,15.49,11.79,18.42,131.576,32.932,45.32,181.05,24.98,17.26,0.85,16.83,13.92,408.8,3570.36,1.291,6.8,7,0
2026-01-17 04:00:00,0.4107,6.58,15.73,12.07,17.67,130.997,32.664,45.25,181.47,27.49,19.18,1.33,15.36,12.57,395.52,3571.89,1.517,68.0,7,0
2026-01-17 05:00:00,0.4574,4.65,15.53,11.18,18.93,132.632,33.297,49.78,198.29,31.25,17.29,1.35,14.42,11.17,404.54,3687.94,1.062,8.5,7,0
2026-01-17 06:00:00,0.472,6.77,18.2,13.63,22.46,132.455,33.278,51.44,204.73,33.94,18.39,1.39,15.43,12.13,425.05,3481.81,1.362,39.0,7,0
2026-01-17 07:00:00,0.459,4.81,15.74,11.36,18.92,131.647,33.102,50.33,200.14,28.11,19.48,1.77,14.49,12.85,391.39,3460.2,1.22,157.5,7,0
2026-01-17 08:00:00,0.4967,3.62,16.03,11.07,19.96,132.27,32.682,54.2,219.36,35.53,18.61,0.85,14.5,11.16,408.77,3511.43,1.405,80.9,7,0
2026-01-17 09:00:00,0.5536,4.6,19.35,13.45,24.42,132.83,33.394,60.15,239.27,30.17,21.11,1.12,18.97,11.84,414.75,3546.58,1.246,35.0,7,0
2026-01-17 10:00:00,0.5517,2.45,17.12,11.26,23.99,132.752,32.931,59.98,241.8,29.74,20.37,0.9,14.09,13.38,394.45,3494.58,1.48,142.6,7,0
2026-01-17 11:00:00,0.5115,4.77,17.77,12.57,20.75,131.627,33.477,56.09,220.52,27.54,20.67,0.41,16.06,10.98,426.3,3407.16,1.526,30.9,7,0
2026-01-17 12:00:00,0.5815,6.93,22.89,16.51,29.04,131.017,33.07,64.07,253.82,35.94,19.45,0.98,15.35,10.0,431.37,3546.48,1.393,43.1,7,0
2026-01-17 13:00:00,0.5322,8.94,22.8,17.25,27.41,131.131,33.134,58.58,231.85,29.64,19.64,0.41,12.59,11.08,416.68,3501.75,1.418,18.9,7,0
2026-01-17 14:00:00,0.6042,7.45,24.42,17.63,30.12,131.794,32.878,66.17,265.26,26.09,19.37,0.85,12.52,10.7,416.71,3421.15,1.535,13.8,7,0
2026-01-17 15:00:00,0.5841,10.3,26.38,19.95,31.96,132.965,33.371,63.41,252.63,37.46,19.57,0.56,14.88,11.13,374.34,3371.82,1.485,177.1,7,0
2026-01-17 16:00:00,0.5486,12.9,27.44,21.62,33.09,131.519,33.161,60.2,238.77,31.27,20.91,1.14,11.14,9.44,380.46,3699.32,1.676,163.7,7,0
2026-01-17 17:00:00,0.527,11.48,25.11,19.66,30.41,131.606,33.381,57.8,227.86,32.49,16.22,0.77,18.71,12.39,399.0,3568.37,1.361,86.3,7,0
2026-01-17 18:00:00,0.4955,13.95,26.31,21.36,30.63,131.593,33.047,54.35,216.41,35.14,20.64,0.47,14.32,13.34,390.4,3546.56,1.528,6.4,7,0
2026-01-17 19:00:00,0.5001,14.29,26.83,21.81,31.95,131.649,32.988,54.83,218.83,31.93,18.33,1.26,14.16,10.82,409.66,3492.61,1.489,17.0,7,0
2026-01-17 20:00:00,0.4466,16.11,26.57,22.38,30.98,131.993,33.157,48.84,194.43,33.02,19.39,0.82,17.49,11.06,357.56,3557.01,1.185,26.9,7,0
2026-01-17 21:00:00,0.4443,13.99,24.37,20.22,28.38,131.155,33.381,48.9,192.13,30.25,16.94,0.87,14.76,11.75,409.56,3417.63,1.435,1.6,7,0
2026-01-17 22:00:00,0.4458,13.55,23.98,19.81,26.93,132.716,33.268,48.49,193.42,32.29,19.35,0.71,16.35,10.67,397.64,3517.76,1.41,80.0,7,0
2026-01-17 23:00:00,0.3893,13.78,22.18,18.82,25.15,131.904,33.036,42.6,170.08,29.99,20.62,1.35,13.9,13.51,392.15,3521.25,1.321,72.3,7,0
2026-01-18 00:00:00,0.3799,10.66,18.74,15.51,21.59,133.636,32.51,41.03,168.66,30.03,20.98,1.09,15.14,10.7,428.87,3419.61,1.656,9.3,7,0
2026-01-18 01:00:00,0.3596,10.56,17.96,15.0,19.51,131.225,33.214,39.56,156.28,30.45,17.7,0.82,16.98,11.25,395.65,3493.46,1.573,31.7,7,0
2026-01-18 02:00:00,0.3664,9.03,16.66,13.61,17.68,133.049,32.62,39.75,162.13,28.9,20.89,0.43,13.32,10.89,376.02,3468.79,1.269,14.9,7,0
2026-01-18 03:00:00,0.352,8.06,15.21,12.35,15.69,132.918,33.009,38.22,153.91,31.6,22.35,1.76,16.1,13.55,407.13,3440.7,1.471,5.2,7,0
2026-01-18 04:00:00,0.4422,7.84,18.14,14.02,21.52,131.728,32.969,48.46,193.61,31.6,19.08,1.6,10.21,11.69,406.01,3458.71,1.533,16.1,7,0
2026-01-18 05:00:00,0.4922,6.51,18.73,13.84,23.09,131.739,32.626,53.93,217.76,32.55,20.07,1.44,17.58,15.02,397.66,3365.27,1.468,16.4,7,0
2026-01-18 06:00:00,0.5012,4.41,16.99,11.96,20.32,131.392,33.098,55.06,218.58,32.01,15.93,0.79,13.93,12.56,435.54,3586.84,1.286,25.7,7,0
